change_value,runtime,num_coins,n,coins,denominations
9912,2.10E-05,68,5,"[0, 2, 0, 0, 66]","[1, 6, 13, 37, 150]"
9955,2.10E-05,73,5,"[5, 0, 1, 1, 66]","[1, 6, 13, 37, 150]"
9998,2.10E-05,75,5,"[5, 1, 1, 2, 66]","[1, 6, 13, 37, 150]"
10041,2.10E-05,75,5,"[4, 0, 2, 3, 66]","[1, 6, 13, 37, 150]"
10084,2.10E-05,72,5,"[2, 1, 2, 0, 67]","[1, 6, 13, 37, 150]"
10127,2.10E-05,72,5,"[3, 0, 0, 2, 67]","[1, 6, 13, 37, 150]"
10170,2.19E-05,74,5,"[3, 1, 0, 3, 67]","[1, 6, 13, 37, 150]"
10213,2.00E-05,69,5,"[0, 0, 1, 0, 68]","[1, 6, 13, 37, 150]"
10256,2.10E-05,71,5,"[0, 1, 1, 1, 68]","[1, 6, 13, 37, 150]"
10299,2.19E-05,73,5,"[0, 2, 1, 2, 68]","[1, 6, 13, 37, 150]"
10342,2.22E-05,78,5,"[5, 0, 2, 3, 68]","[1, 6, 13, 37, 150]"
10385,2.19E-05,75,5,"[3, 1, 2, 0, 69]","[1, 6, 13, 37, 150]"
10428,2.19E-05,75,5,"[4, 0, 0, 2, 69]","[1, 6, 13, 37, 150]"
10471,2.22E-05,77,5,"[4, 1, 0, 3, 69]","[1, 6, 13, 37, 150]"
10514,2.50E-05,72,5,"[1, 0, 1, 0, 70]","[1, 6, 13, 37, 150]"
10557,1.72E-05,74,5,"[1, 1, 1, 1, 70]","[1, 6, 13, 37, 150]"
10600,2.00E-05,74,5,"[0, 0, 2, 2, 70]","[1, 6, 13, 37, 150]"
10643,1.79E-05,76,5,"[0, 1, 2, 3, 70]","[1, 6, 13, 37, 150]"
10686,2.00E-05,78,5,"[4, 1, 2, 0, 71]","[1, 6, 13, 37, 150]"
10729,1.91E-05,78,5,"[5, 0, 0, 2, 71]","[1, 6, 13, 37, 150]"
10772,1.79E-05,80,5,"[5, 1, 0, 3, 71]","[1, 6, 13, 37, 150]"
10815,2.00E-05,75,5,"[2, 0, 1, 0, 72]","[1, 6, 13, 37, 150]"
10858,2.81E-05,77,5,"[2, 1, 1, 1, 72]","[1, 6, 13, 37, 150]"
10901,1.81E-05,77,5,"[1, 0, 2, 2, 72]","[1, 6, 13, 37, 150]"
10944,1.88E-05,79,5,"[1, 1, 2, 3, 72]","[1, 6, 13, 37, 150]"
10987,1.81E-05,74,5,"[0, 0, 0, 1, 73]","[1, 6, 13, 37, 150]"
11030,2.79E-05,76,5,"[0, 1, 0, 2, 73]","[1, 6, 13, 37, 150]"
11073,1.88E-05,78,5,"[0, 2, 0, 3, 73]","[1, 6, 13, 37, 150]"
11116,1.79E-05,78,5,"[3, 0, 1, 0, 74]","[1, 6, 13, 37, 150]"
11159,1.91E-05,80,5,"[3, 1, 1, 1, 74]","[1, 6, 13, 37, 150]"
11202,1.81E-05,80,5,"[2, 0, 2, 2, 74]","[1, 6, 13, 37, 150]"
11245,1.91E-05,82,5,"[2, 1, 2, 3, 74]","[1, 6, 13, 37, 150]"
11288,1.69E-05,77,5,"[1, 0, 0, 1, 75]","[1, 6, 13, 37, 150]"
11331,1.88E-05,79,5,"[1, 1, 0, 2, 75]","[1, 6, 13, 37, 150]"
11374,1.79E-05,79,5,"[0, 0, 1, 3, 75]","[1, 6, 13, 37, 150]"
11417,1.88E-05,81,5,"[4, 0, 1, 0, 76]","[1, 6, 13, 37, 150]"
11460,2.10E-05,83,5,"[4, 1, 1, 1, 76]","[1, 6, 13, 37, 150]"
11503,1.91E-05,83,5,"[3, 0, 2, 2, 76]","[1, 6, 13, 37, 150]"
11546,2.41E-05,85,5,"[3, 1, 2, 3, 76]","[1, 6, 13, 37, 150]"
11589,1.91E-05,80,5,"[2, 0, 0, 1, 77]","[1, 6, 13, 37, 150]"
11632,2.00E-05,82,5,"[2, 1, 0, 2, 77]","[1, 6, 13, 37, 150]"
11675,1.81E-05,82,5,"[1, 0, 1, 3, 77]","[1, 6, 13, 37, 150]"
11718,2.00E-05,84,5,"[5, 0, 1, 0, 78]","[1, 6, 13, 37, 150]"
11761,2.31E-05,86,5,"[5, 1, 1, 1, 78]","[1, 6, 13, 37, 150]"
11804,1.91E-05,86,5,"[4, 0, 2, 2, 78]","[1, 6, 13, 37, 150]"
11847,3.10E-05,88,5,"[4, 1, 2, 3, 78]","[1, 6, 13, 37, 150]"
11890,1.88E-05,83,5,"[3, 0, 0, 1, 79]","[1, 6, 13, 37, 150]"
11933,1.98E-05,85,5,"[3, 1, 0, 2, 79]","[1, 6, 13, 37, 150]"
11976,1.91E-05,85,5,"[2, 0, 1, 3, 79]","[1, 6, 13, 37, 150]"
12019,2.29E-05,82,5,"[0, 1, 1, 0, 80]","[1, 6, 13, 37, 150]"
12062,2.00E-05,84,5,"[0, 2, 1, 1, 80]","[1, 6, 13, 37, 150]"
12105,1.91E-05,89,5,"[5, 0, 2, 2, 80]","[1, 6, 13, 37, 150]"
12148,2.81E-05,84,5,"[0, 0, 0, 4, 80]","[1, 6, 13, 37, 150]"
12191,2.00E-05,86,5,"[4, 0, 0, 1, 81]","[1, 6, 13, 37, 150]"
12234,3.19E-05,88,5,"[4, 1, 0, 2, 81]","[1, 6, 13, 37, 150]"
12277,2.41E-05,88,5,"[3, 0, 1, 3, 81]","[1, 6, 13, 37, 150]"
12320,2.29E-05,85,5,"[1, 1, 1, 0, 82]","[1, 6, 13, 37, 150]"
12363,2.10E-05,85,5,"[0, 0, 2, 1, 82]","[1, 6, 13, 37, 150]"
12406,2.22E-05,87,5,"[0, 1, 2, 2, 82]","[1, 6, 13, 37, 150]"
12449,2.10E-05,87,5,"[1, 0, 0, 4, 82]","[1, 6, 13, 37, 150]"
12492,2.00E-05,89,5,"[5, 0, 0, 1, 83]","[1, 6, 13, 37, 150]"
12535,2.10E-05,91,5,"[5, 1, 0, 2, 83]","[1, 6, 13, 37, 150]"
12578,3.00E-05,91,5,"[4, 0, 1, 3, 83]","[1, 6, 13, 37, 150]"
12621,3.10E-05,88,5,"[2, 1, 1, 0, 84]","[1, 6, 13, 37, 150]"
12664,3.00E-05,88,5,"[1, 0, 2, 1, 84]","[1, 6, 13, 37, 150]"
12707,2.10E-05,90,5,"[1, 1, 2, 2, 84]","[1, 6, 13, 37, 150]"
12750,2.29E-05,85,5,"[0, 0, 0, 0, 85]","[1, 6, 13, 37, 150]"
12793,2.10E-05,87,5,"[0, 1, 0, 1, 85]","[1, 6, 13, 37, 150]"
12836,2.50E-05,89,5,"[0, 2, 0, 2, 85]","[1, 6, 13, 37, 150]"
12879,2.48E-05,94,5,"[5, 0, 1, 3, 85]","[1, 6, 13, 37, 150]"
12922,2.10E-05,91,5,"[3, 1, 1, 0, 86]","[1, 6, 13, 37, 150]"
12965,2.10E-05,91,5,"[2, 0, 2, 1, 86]","[1, 6, 13, 37, 150]"
13008,2.10E-05,93,5,"[2, 1, 2, 2, 86]","[1, 6, 13, 37, 150]"
13051,1.98E-05,88,5,"[1, 0, 0, 0, 87]","[1, 6, 13, 37, 150]"
13094,2.41E-05,90,5,"[1, 1, 0, 1, 87]","[1, 6, 13, 37, 150]"
13137,2.22E-05,90,5,"[0, 0, 1, 2, 87]","[1, 6, 13, 37, 150]"
13180,2.10E-05,92,5,"[0, 1, 1, 3, 87]","[1, 6, 13, 37, 150]"
13223,2.10E-05,94,5,"[4, 1, 1, 0, 88]","[1, 6, 13, 37, 150]"
13266,3.00E-05,94,5,"[3, 0, 2, 1, 88]","[1, 6, 13, 37, 150]"
13309,3.10E-05,96,5,"[3, 1, 2, 2, 88]","[1, 6, 13, 37, 150]"
13352,2.10E-05,91,5,"[2, 0, 0, 0, 89]","[1, 6, 13, 37, 150]"
13395,3.50E-05,93,5,"[2, 1, 0, 1, 89]","[1, 6, 13, 37, 150]"
13438,2.19E-05,93,5,"[1, 0, 1, 2, 89]","[1, 6, 13, 37, 150]"
13481,3.10E-05,95,5,"[1, 1, 1, 3, 89]","[1, 6, 13, 37, 150]"
13524,3.10E-05,97,5,"[5, 1, 1, 0, 90]","[1, 6, 13, 37, 150]"
13567,2.38E-05,97,5,"[4, 0, 2, 1, 90]","[1, 6, 13, 37, 150]"
13610,2.19E-05,99,5,"[4, 1, 2, 2, 90]","[1, 6, 13, 37, 150]"
13653,2.19E-05,94,5,"[3, 0, 0, 0, 91]","[1, 6, 13, 37, 150]"
13696,2.50E-05,96,5,"[3, 1, 0, 1, 91]","[1, 6, 13, 37, 150]"
13739,2.50E-05,96,5,"[2, 0, 1, 2, 91]","[1, 6, 13, 37, 150]"
13782,2.60E-05,98,5,"[2, 1, 1, 3, 91]","[1, 6, 13, 37, 150]"
13825,3.10E-05,95,5,"[0, 2, 1, 0, 92]","[1, 6, 13, 37, 150]"
13868,2.31E-05,100,5,"[5, 0, 2, 1, 92]","[1, 6, 13, 37, 150]"
13911,2.10E-05,95,5,"[0, 0, 0, 3, 92]","[1, 6, 13, 37, 150]"
13954,2.31E-05,97,5,"[4, 0, 0, 0, 93]","[1, 6, 13, 37, 150]"
13997,3.19E-05,99,5,"[4, 1, 0, 1, 93]","[1, 6, 13, 37, 150]"
14040,3.19E-05,99,5,"[3, 0, 1, 2, 93]","[1, 6, 13, 37, 150]"
14083,2.31E-05,101,5,"[3, 1, 1, 3, 93]","[1, 6, 13, 37, 150]"
14126,2.19E-05,96,5,"[0, 0, 2, 0, 94]","[1, 6, 13, 37, 150]"
14169,2.81E-05,98,5,"[0, 1, 2, 1, 94]","[1, 6, 13, 37, 150]"
14212,2.10E-05,98,5,"[1, 0, 0, 3, 94]","[1, 6, 13, 37, 150]"
14255,2.69E-05,100,5,"[5, 0, 0, 0, 95]","[1, 6, 13, 37, 150]"
14298,2.81E-05,102,5,"[5, 1, 0, 1, 95]","[1, 6, 13, 37, 150]"
14341,2.60E-05,102,5,"[4, 0, 1, 2, 95]","[1, 6, 13, 37, 150]"
14384,2.69E-05,104,5,"[4, 1, 1, 3, 95]","[1, 6, 13, 37, 150]"
14427,2.79E-05,99,5,"[1, 0, 2, 0, 96]","[1, 6, 13, 37, 150]"
14470,2.60E-05,101,5,"[1, 1, 2, 1, 96]","[1, 6, 13, 37, 150]"
14513,2.60E-05,101,5,"[2, 0, 0, 3, 96]","[1, 6, 13, 37, 150]"
14556,2.50E-05,98,5,"[0, 1, 0, 0, 97]","[1, 6, 13, 37, 150]"
14599,2.60E-05,100,5,"[0, 2, 0, 1, 97]","[1, 6, 13, 37, 150]"
14642,2.81E-05,105,5,"[5, 0, 1, 2, 97]","[1, 6, 13, 37, 150]"
14685,2.69E-05,107,5,"[5, 1, 1, 3, 97]","[1, 6, 13, 37, 150]"
14728,2.69E-05,102,5,"[2, 0, 2, 0, 98]","[1, 6, 13, 37, 150]"
14771,3.00E-05,104,5,"[2, 1, 2, 1, 98]","[1, 6, 13, 37, 150]"
14814,2.60E-05,104,5,"[3, 0, 0, 3, 98]","[1, 6, 13, 37, 150]"
14857,2.69E-05,101,5,"[1, 1, 0, 0, 99]","[1, 6, 13, 37, 150]"
14900,2.69E-05,101,5,"[0, 0, 1, 1, 99]","[1, 6, 13, 37, 150]"
14943,2.60E-05,103,5,"[0, 1, 1, 2, 99]","[1, 6, 13, 37, 150]"
14986,2.29E-05,105,5,"[0, 2, 1, 3, 99]","[1, 6, 13, 37, 150]"
15029,2.31E-05,105,5,"[3, 0, 2, 0, 100]","[1, 6, 13, 37, 150]"
15072,2.38E-05,107,5,"[3, 1, 2, 1, 100]","[1, 6, 13, 37, 150]"
15115,2.38E-05,107,5,"[4, 0, 0, 3, 100]","[1, 6, 13, 37, 150]"
15158,3.60E-05,104,5,"[2, 1, 0, 0, 101]","[1, 6, 13, 37, 150]"
15201,2.31E-05,104,5,"[1, 0, 1, 1, 101]","[1, 6, 13, 37, 150]"
15244,3.39E-05,106,5,"[1, 1, 1, 2, 101]","[1, 6, 13, 37, 150]"
15287,2.29E-05,106,5,"[0, 0, 2, 3, 101]","[1, 6, 13, 37, 150]"
15330,2.38E-05,108,5,"[4, 0, 2, 0, 102]","[1, 6, 13, 37, 150]"
15373,3.72E-05,110,5,"[4, 1, 2, 1, 102]","[1, 6, 13, 37, 150]"
15416,3.41E-05,110,5,"[5, 0, 0, 3, 102]","[1, 6, 13, 37, 150]"
15459,2.60E-05,107,5,"[3, 1, 0, 0, 103]","[1, 6, 13, 37, 150]"
15502,2.31E-05,107,5,"[2, 0, 1, 1, 103]","[1, 6, 13, 37, 150]"
15545,2.31E-05,109,5,"[2, 1, 1, 2, 103]","[1, 6, 13, 37, 150]"
15588,2.50E-05,109,5,"[1, 0, 2, 3, 103]","[1, 6, 13, 37, 150]"
15631,2.38E-05,111,5,"[5, 0, 2, 0, 104]","[1, 6, 13, 37, 150]"
15674,3.39E-05,106,5,"[0, 0, 0, 2, 104]","[1, 6, 13, 37, 150]"
15717,3.00E-05,108,5,"[0, 1, 0, 3, 104]","[1, 6, 13, 37, 150]"
15760,3.72E-05,110,5,"[4, 1, 0, 0, 105]","[1, 6, 13, 37, 150]"
15803,2.50E-05,110,5,"[3, 0, 1, 1, 105]","[1, 6, 13, 37, 150]"
15846,2.41E-05,112,5,"[3, 1, 1, 2, 105]","[1, 6, 13, 37, 150]"
15889,3.50E-05,112,5,"[2, 0, 2, 3, 105]","[1, 6, 13, 37, 150]"
15932,2.38E-05,109,5,"[0, 1, 2, 0, 106]","[1, 6, 13, 37, 150]"
15975,3.60E-05,109,5,"[1, 0, 0, 2, 106]","[1, 6, 13, 37, 150]"
16018,3.50E-05,111,5,"[1, 1, 0, 3, 106]","[1, 6, 13, 37, 150]"
16061,2.41E-05,113,5,"[5, 1, 0, 0, 107]","[1, 6, 13, 37, 150]"
16104,3.50E-05,113,5,"[4, 0, 1, 1, 107]","[1, 6, 13, 37, 150]"
16147,4.20E-05,115,5,"[4, 1, 1, 2, 107]","[1, 6, 13, 37, 150]"
16190,2.50E-05,115,5,"[3, 0, 2, 3, 107]","[1, 6, 13, 37, 150]"
16233,2.91E-05,112,5,"[1, 1, 2, 0, 108]","[1, 6, 13, 37, 150]"
16276,2.91E-05,112,5,"[2, 0, 0, 2, 108]","[1, 6, 13, 37, 150]"
16319,6.10E-05,114,5,"[2, 1, 0, 3, 108]","[1, 6, 13, 37, 150]"
16362,2.41E-05,111,5,"[0, 2, 0, 0, 109]","[1, 6, 13, 37, 150]"
16405,2.50E-05,116,5,"[5, 0, 1, 1, 109]","[1, 6, 13, 37, 150]"
16448,2.60E-05,118,5,"[5, 1, 1, 2, 109]","[1, 6, 13, 37, 150]"
16491,2.50E-05,118,5,"[4, 0, 2, 3, 109]","[1, 6, 13, 37, 150]"
16534,2.60E-05,115,5,"[2, 1, 2, 0, 110]","[1, 6, 13, 37, 150]"
16577,2.50E-05,115,5,"[3, 0, 0, 2, 110]","[1, 6, 13, 37, 150]"
16620,4.10E-05,117,5,"[3, 1, 0, 3, 110]","[1, 6, 13, 37, 150]"
16663,2.41E-05,112,5,"[0, 0, 1, 0, 111]","[1, 6, 13, 37, 150]"
16706,2.50E-05,114,5,"[0, 1, 1, 1, 111]","[1, 6, 13, 37, 150]"
16749,3.00E-05,116,5,"[0, 2, 1, 2, 111]","[1, 6, 13, 37, 150]"
16792,2.60E-05,121,5,"[5, 0, 2, 3, 111]","[1, 6, 13, 37, 150]"
16835,2.62E-05,118,5,"[3, 1, 2, 0, 112]","[1, 6, 13, 37, 150]"
16878,3.48E-05,118,5,"[4, 0, 0, 2, 112]","[1, 6, 13, 37, 150]"
16921,2.88E-05,120,5,"[4, 1, 0, 3, 112]","[1, 6, 13, 37, 150]"
16964,3.60E-05,115,5,"[1, 0, 1, 0, 113]","[1, 6, 13, 37, 150]"
17007,2.50E-05,117,5,"[1, 1, 1, 1, 113]","[1, 6, 13, 37, 150]"
17050,2.60E-05,117,5,"[0, 0, 2, 2, 113]","[1, 6, 13, 37, 150]"
17093,2.60E-05,119,5,"[0, 1, 2, 3, 113]","[1, 6, 13, 37, 150]"
17136,2.50E-05,121,5,"[4, 1, 2, 0, 114]","[1, 6, 13, 37, 150]"
17179,3.89E-05,121,5,"[5, 0, 0, 2, 114]","[1, 6, 13, 37, 150]"
17222,2.72E-05,123,5,"[5, 1, 0, 3, 114]","[1, 6, 13, 37, 150]"
17265,2.60E-05,118,5,"[2, 0, 1, 0, 115]","[1, 6, 13, 37, 150]"
17308,2.69E-05,120,5,"[2, 1, 1, 1, 115]","[1, 6, 13, 37, 150]"
17351,4.01E-05,120,5,"[1, 0, 2, 2, 115]","[1, 6, 13, 37, 150]"
17394,2.69E-05,122,5,"[1, 1, 2, 3, 115]","[1, 6, 13, 37, 150]"
17437,2.79E-05,117,5,"[0, 0, 0, 1, 116]","[1, 6, 13, 37, 150]"
17480,3.89E-05,119,5,"[0, 1, 0, 2, 116]","[1, 6, 13, 37, 150]"
17523,2.72E-05,121,5,"[0, 2, 0, 3, 116]","[1, 6, 13, 37, 150]"
17566,2.60E-05,121,5,"[3, 0, 1, 0, 117]","[1, 6, 13, 37, 150]"
17609,2.60E-05,123,5,"[3, 1, 1, 1, 117]","[1, 6, 13, 37, 150]"
17652,3.19E-05,123,5,"[2, 0, 2, 2, 117]","[1, 6, 13, 37, 150]"
17695,2.60E-05,125,5,"[2, 1, 2, 3, 117]","[1, 6, 13, 37, 150]"
17738,2.60E-05,120,5,"[1, 0, 0, 1, 118]","[1, 6, 13, 37, 150]"
17781,2.60E-05,122,5,"[1, 1, 0, 2, 118]","[1, 6, 13, 37, 150]"
17824,3.81E-05,122,5,"[0, 0, 1, 3, 118]","[1, 6, 13, 37, 150]"
17867,3.10E-05,124,5,"[4, 0, 1, 0, 119]","[1, 6, 13, 37, 150]"
17910,3.10E-05,126,5,"[4, 1, 1, 1, 119]","[1, 6, 13, 37, 150]"
17953,3.10E-05,126,5,"[3, 0, 2, 2, 119]","[1, 6, 13, 37, 150]"
17996,3.10E-05,128,5,"[3, 1, 2, 3, 119]","[1, 6, 13, 37, 150]"
18039,2.88E-05,123,5,"[2, 0, 0, 1, 120]","[1, 6, 13, 37, 150]"
18082,3.19E-05,125,5,"[2, 1, 0, 2, 120]","[1, 6, 13, 37, 150]"
18125,3.70E-05,125,5,"[1, 0, 1, 3, 120]","[1, 6, 13, 37, 150]"
18168,3.00E-05,127,5,"[5, 0, 1, 0, 121]","[1, 6, 13, 37, 150]"
18211,3.00E-05,129,5,"[5, 1, 1, 1, 121]","[1, 6, 13, 37, 150]"
18254,2.60E-05,129,5,"[4, 0, 2, 2, 121]","[1, 6, 13, 37, 150]"
18297,2.72E-05,131,5,"[4, 1, 2, 3, 121]","[1, 6, 13, 37, 150]"
18340,2.81E-05,126,5,"[3, 0, 0, 1, 122]","[1, 6, 13, 37, 150]"
18383,2.79E-05,128,5,"[3, 1, 0, 2, 122]","[1, 6, 13, 37, 150]"
18426,2.69E-05,128,5,"[2, 0, 1, 3, 122]","[1, 6, 13, 37, 150]"
18469,2.69E-05,125,5,"[0, 1, 1, 0, 123]","[1, 6, 13, 37, 150]"
18512,3.19E-05,127,5,"[0, 2, 1, 1, 123]","[1, 6, 13, 37, 150]"
18555,2.81E-05,132,5,"[5, 0, 2, 2, 123]","[1, 6, 13, 37, 150]"
18598,2.69E-05,127,5,"[0, 0, 0, 4, 123]","[1, 6, 13, 37, 150]"
18641,2.91E-05,129,5,"[4, 0, 0, 1, 124]","[1, 6, 13, 37, 150]"
18684,2.88E-05,131,5,"[4, 1, 0, 2, 124]","[1, 6, 13, 37, 150]"
18727,2.98E-05,131,5,"[3, 0, 1, 3, 124]","[1, 6, 13, 37, 150]"
18770,3.31E-05,128,5,"[1, 1, 1, 0, 125]","[1, 6, 13, 37, 150]"
18813,2.69E-05,128,5,"[0, 0, 2, 1, 125]","[1, 6, 13, 37, 150]"
18856,3.89E-05,130,5,"[0, 1, 2, 2, 125]","[1, 6, 13, 37, 150]"
18899,2.79E-05,130,5,"[1, 0, 0, 4, 125]","[1, 6, 13, 37, 150]"
18942,2.98E-05,132,5,"[5, 0, 0, 1, 126]","[1, 6, 13, 37, 150]"
18985,3.89E-05,134,5,"[5, 1, 0, 2, 126]","[1, 6, 13, 37, 150]"
19028,4.41E-05,134,5,"[4, 0, 1, 3, 126]","[1, 6, 13, 37, 150]"
19071,2.81E-05,131,5,"[2, 1, 1, 0, 127]","[1, 6, 13, 37, 150]"
19114,4.01E-05,131,5,"[1, 0, 2, 1, 127]","[1, 6, 13, 37, 150]"
19157,3.29E-05,133,5,"[1, 1, 2, 2, 127]","[1, 6, 13, 37, 150]"
19200,2.81E-05,128,5,"[0, 0, 0, 0, 128]","[1, 6, 13, 37, 150]"
19243,2.81E-05,130,5,"[0, 1, 0, 1, 128]","[1, 6, 13, 37, 150]"
19286,3.29E-05,132,5,"[0, 2, 0, 2, 128]","[1, 6, 13, 37, 150]"
19329,3.00E-05,137,5,"[5, 0, 1, 3, 128]","[1, 6, 13, 37, 150]"
19372,3.41E-05,134,5,"[3, 1, 1, 0, 129]","[1, 6, 13, 37, 150]"
19415,2.69E-05,134,5,"[2, 0, 2, 1, 129]","[1, 6, 13, 37, 150]"
19458,2.98E-05,136,5,"[2, 1, 2, 2, 129]","[1, 6, 13, 37, 150]"
19501,4.10E-05,131,5,"[1, 0, 0, 0, 130]","[1, 6, 13, 37, 150]"
19544,3.10E-05,133,5,"[1, 1, 0, 1, 130]","[1, 6, 13, 37, 150]"
19587,2.79E-05,133,5,"[0, 0, 1, 2, 130]","[1, 6, 13, 37, 150]"
19630,2.91E-05,135,5,"[0, 1, 1, 3, 130]","[1, 6, 13, 37, 150]"
19673,3.00E-05,137,5,"[4, 1, 1, 0, 131]","[1, 6, 13, 37, 150]"
19716,3.10E-05,137,5,"[3, 0, 2, 1, 131]","[1, 6, 13, 37, 150]"
19759,3.10E-05,139,5,"[3, 1, 2, 2, 131]","[1, 6, 13, 37, 150]"
19802,2.98E-05,134,5,"[2, 0, 0, 0, 132]","[1, 6, 13, 37, 150]"
19845,2.91E-05,136,5,"[2, 1, 0, 1, 132]","[1, 6, 13, 37, 150]"
19888,2.81E-05,136,5,"[1, 0, 1, 2, 132]","[1, 6, 13, 37, 150]"
19931,3.00E-05,138,5,"[1, 1, 1, 3, 132]","[1, 6, 13, 37, 150]"
19974,4.32E-05,140,5,"[5, 1, 1, 0, 133]","[1, 6, 13, 37, 150]"
