change_value,num_coins,runtime,coins,denominations
6988,50,0.01884293556213379,"[1, 0, 1, 2, 46]","[1, 6, 13, 37, 150]"
6988,233,0.03485107421875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 232]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7031,121,0.016321897506713867,"[1, 2, 1, 0, 0, 0, 117]","[1, 2, 6, 12, 24, 48, 60]"
7031,52,0.01276397705078125,"[1, 1, 1, 3, 46]","[1, 6, 13, 37, 150]"
7031,236,0.031163930892944336,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7074,119,0.020235776901245117,"[0, 0, 1, 0, 0, 1, 117]","[1, 2, 6, 12, 24, 48, 60]"
7074,51,0.012786149978637695,"[0, 4, 0, 0, 47]","[1, 6, 13, 37, 150]"
7074,236,0.034301042556762695,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 235]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7117,120,0.016025066375732422,"[1, 0, 0, 0, 0, 2, 117]","[1, 2, 6, 12, 24, 48, 60]"
7117,53,0.013113021850585938,"[0, 5, 0, 1, 47]","[1, 6, 13, 37, 150]"
7117,239,0.030961036682128906,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 237]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7160,122,0.015993833541870117,"[0, 1, 1, 1, 0, 0, 119]","[1, 2, 6, 12, 24, 48, 60]"
7160,54,0.012923955917358398,"[1, 0, 0, 7, 46]","[1, 6, 13, 37, 150]"
7160,239,0.03561902046203613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 238]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7203,122,0.019067049026489258,"[1, 1, 0, 0, 0, 0, 120]","[1, 2, 6, 12, 24, 48, 60]"
7203,51,0.014003992080688477,"[3, 0, 0, 0, 48]","[1, 6, 13, 37, 150]"
7203,242,0.031118154525756836,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7246,124,0.01635003089904785,"[0, 2, 1, 0, 0, 2, 119]","[1, 2, 6, 12, 24, 48, 60]"
7246,53,0.013152837753295898,"[3, 1, 0, 1, 48]","[1, 6, 13, 37, 150]"
7246,242,0.03243708610534668,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 241]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7289,125,0.016345977783203125,"[1, 2, 0, 0, 1, 0, 121]","[1, 2, 6, 12, 24, 48, 60]"
7289,53,0.018105030059814453,"[2, 0, 1, 2, 48]","[1, 6, 13, 37, 150]"
7289,244,0.03148221969604492,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 242]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7332,123,0.01680898666381836,"[0, 0, 0, 1, 0, 0, 122]","[1, 2, 6, 12, 24, 48, 60]"
7332,55,0.013267993927001953,"[2, 1, 1, 3, 48]","[1, 6, 13, 37, 150]"
7332,245,0.03552699089050293,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 244]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7375,125,0.016633987426757812,"[1, 0, 1, 0, 0, 1, 122]","[1, 2, 6, 12, 24, 48, 60]"
7375,52,0.013499021530151367,"[0, 2, 1, 0, 49]","[1, 6, 13, 37, 150]"
7375,247,0.035887956619262695,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 245]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7418,125,0.01666998863220215,"[0, 1, 0, 0, 0, 2, 122]","[1, 2, 6, 12, 24, 48, 60]"
7418,54,0.013489007949829102,"[0, 3, 1, 1, 49]","[1, 6, 13, 37, 150]"
7418,248,0.0370640754699707,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 247]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7461,128,0.020064830780029297,"[1, 1, 1, 1, 0, 0, 124]","[1, 2, 6, 12, 24, 48, 60]"
7461,52,0.013401985168457031,"[0, 0, 0, 3, 49]","[1, 6, 13, 37, 150]"
7461,250,0.03224897384643555,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 248]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7504,127,0.01703190803527832,"[0, 2, 0, 0, 0, 0, 125]","[1, 2, 6, 12, 24, 48, 60]"
7504,54,0.014039993286132812,"[4, 0, 0, 0, 50]","[1, 6, 13, 37, 150]"
7504,251,0.03376913070678711,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7547,130,0.0170900821685791,"[1, 2, 1, 0, 0, 2, 124]","[1, 2, 6, 12, 24, 48, 60]"
7547,56,0.013625144958496094,"[4, 1, 0, 1, 50]","[1, 6, 13, 37, 150]"
7547,253,0.034935951232910156,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 251]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7590,128,0.020183801651000977,"[0, 0, 1, 0, 1, 0, 126]","[1, 2, 6, 12, 24, 48, 60]"
7590,56,0.014081001281738281,"[3, 0, 1, 2, 50]","[1, 6, 13, 37, 150]"
7590,253,0.03420519828796387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7633,129,0.017462968826293945,"[1, 0, 0, 1, 0, 0, 127]","[1, 2, 6, 12, 24, 48, 60]"
7633,58,0.013869047164916992,"[3, 1, 1, 3, 50]","[1, 6, 13, 37, 150]"
7633,256,0.03689384460449219,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 254]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7676,130,0.017323017120361328,"[0, 1, 1, 0, 0, 1, 127]","[1, 2, 6, 12, 24, 48, 60]"
7676,53,0.014119148254394531,"[0, 0, 2, 0, 51]","[1, 6, 13, 37, 150]"
7676,256,0.033078908920288086,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 255]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7719,131,0.02137899398803711,"[1, 1, 0, 0, 0, 2, 127]","[1, 2, 6, 12, 24, 48, 60]"
7719,55,0.014248132705688477,"[0, 1, 2, 1, 51]","[1, 6, 13, 37, 150]"
7719,259,0.0335240364074707,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 257]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7762,133,0.018014192581176758,"[0, 2, 1, 1, 0, 0, 129]","[1, 2, 6, 12, 24, 48, 60]"
7762,55,0.014207839965820312,"[1, 0, 0, 3, 51]","[1, 6, 13, 37, 150]"
7762,259,0.03738594055175781,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 258]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7805,133,0.017564058303833008,"[1, 2, 0, 0, 0, 0, 130]","[1, 2, 6, 12, 24, 48, 60]"
7805,57,0.014084100723266602,"[5, 0, 0, 0, 52]","[1, 6, 13, 37, 150]"
7805,262,0.03394913673400879,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7848,131,0.018779993057250977,"[0, 0, 0, 0, 0, 1, 130]","[1, 2, 6, 12, 24, 48, 60]"
7848,57,0.018275976181030273,"[0, 0, 1, 5, 51]","[1, 6, 13, 37, 150]"
7848,262,0.03406405448913574,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 261]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7891,134,0.019578218460083008,"[1, 0, 1, 0, 1, 0, 131]","[1, 2, 6, 12, 24, 48, 60]"
7891,59,0.016618013381958008,"[4, 0, 1, 2, 52]","[1, 6, 13, 37, 150]"
7891,264,0.03408503532409668,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7934,134,0.017893075942993164,"[0, 1, 0, 1, 0, 0, 132]","[1, 2, 6, 12, 24, 48, 60]"
7934,61,0.01459193229675293,"[4, 1, 1, 3, 52]","[1, 6, 13, 37, 150]"
7934,265,0.039550065994262695,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 264]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
7977,136,0.02081012725830078,"[1, 1, 1, 0, 0, 1, 132]","[1, 2, 6, 12, 24, 48, 60]"
7977,56,0.014509916305541992,"[1, 0, 2, 0, 53]","[1, 6, 13, 37, 150]"
7977,267,0.03449702262878418,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 265]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8020,136,0.019575834274291992,"[0, 2, 0, 0, 0, 2, 132]","[1, 2, 6, 12, 24, 48, 60]"
8020,58,0.016916990280151367,"[1, 1, 2, 1, 53]","[1, 6, 13, 37, 150]"
8020,268,0.03489995002746582,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 267]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8063,139,0.01834392547607422,"[1, 2, 1, 1, 0, 0, 134]","[1, 2, 6, 12, 24, 48, 60]"
8063,58,0.014981985092163086,"[2, 0, 0, 3, 53]","[1, 6, 13, 37, 150]"
8063,270,0.03818702697753906,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 268]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8106,136,0.018339872360229492,"[0, 0, 1, 0, 0, 0, 135]","[1, 2, 6, 12, 24, 48, 60]"
8106,55,0.014638900756835938,"[0, 1, 0, 0, 54]","[1, 6, 13, 37, 150]"
8106,271,0.03860211372375488,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8149,137,0.018728971481323242,"[1, 0, 0, 0, 0, 1, 135]","[1, 2, 6, 12, 24, 48, 60]"
8149,57,0.01506495475769043,"[0, 2, 0, 1, 54]","[1, 6, 13, 37, 150]"
8149,273,0.0360870361328125,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 271]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8192,139,0.02135491371154785,"[0, 1, 1, 0, 1, 0, 136]","[1, 2, 6, 12, 24, 48, 60]"
8192,59,0.017798900604248047,"[0, 3, 0, 2, 54]","[1, 6, 13, 37, 150]"
8192,274,0.0349881649017334,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 273]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8235,140,0.021974802017211914,"[1, 1, 0, 1, 0, 0, 137]","[1, 2, 6, 12, 24, 48, 60]"
8235,61,0.018778085708618164,"[0, 4, 0, 3, 54]","[1, 6, 13, 37, 150]"
8235,276,0.035737037658691406,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 274]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8278,141,0.018886089324951172,"[0, 2, 1, 0, 0, 1, 137]","[1, 2, 6, 12, 24, 48, 60]"
8278,59,0.018629074096679688,"[2, 0, 2, 0, 55]","[1, 6, 13, 37, 150]"
8278,276,0.035717010498046875,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 275]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8321,142,0.022375106811523438,"[1, 2, 0, 0, 0, 2, 137]","[1, 2, 6, 12, 24, 48, 60]"
8321,61,0.017369985580444336,"[2, 1, 2, 1, 55]","[1, 6, 13, 37, 150]"
8321,279,0.0396420955657959,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 277]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8364,140,0.01941990852355957,"[0, 0, 0, 0, 1, 0, 139]","[1, 2, 6, 12, 24, 48, 60]"
8364,61,0.015353918075561523,"[3, 0, 0, 3, 55]","[1, 6, 13, 37, 150]"
8364,279,0.041335105895996094,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 278]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8407,142,0.01896810531616211,"[1, 0, 1, 0, 0, 0, 140]","[1, 2, 6, 12, 24, 48, 60]"
8407,58,0.015293121337890625,"[1, 1, 0, 0, 56]","[1, 6, 13, 37, 150]"
8407,282,0.03980112075805664,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8450,142,0.02280282974243164,"[0, 1, 0, 0, 0, 1, 140]","[1, 2, 6, 12, 24, 48, 60]"
8450,58,0.01568007469177246,"[0, 0, 1, 1, 56]","[1, 6, 13, 37, 150]"
8450,282,0.040746212005615234,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 281]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8493,145,0.019675016403198242,"[1, 1, 1, 0, 1, 0, 141]","[1, 2, 6, 12, 24, 48, 60]"
8493,60,0.015563011169433594,"[0, 1, 1, 2, 56]","[1, 6, 13, 37, 150]"
8493,285,0.04036092758178711,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 283]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8536,145,0.019923925399780273,"[0, 2, 0, 1, 0, 0, 142]","[1, 2, 6, 12, 24, 48, 60]"
8536,62,0.015363931655883789,"[0, 2, 1, 3, 56]","[1, 6, 13, 37, 150]"
8536,285,0.03957104682922363,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 284]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8579,147,0.020518064498901367,"[1, 2, 1, 0, 0, 1, 142]","[1, 2, 6, 12, 24, 48, 60]"
8579,62,0.020141124725341797,"[3, 0, 2, 0, 57]","[1, 6, 13, 37, 150]"
8579,287,0.03751993179321289,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 285]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8622,145,0.019522905349731445,"[0, 0, 1, 0, 0, 2, 142]","[1, 2, 6, 12, 24, 48, 60]"
8622,62,0.017368078231811523,"[0, 0, 0, 6, 56]","[1, 6, 13, 37, 150]"
8622,288,0.042919158935546875,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 287]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8665,146,0.019589900970458984,"[1, 0, 0, 0, 1, 0, 144]","[1, 2, 6, 12, 24, 48, 60]"
8665,64,0.01958012580871582,"[4, 0, 0, 3, 57]","[1, 6, 13, 37, 150]"
8665,290,0.04097104072570801,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 288]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8708,147,0.023689985275268555,"[0, 1, 1, 0, 0, 0, 145]","[1, 2, 6, 12, 24, 48, 60]"
8708,61,0.015841960906982422,"[2, 1, 0, 0, 58]","[1, 6, 13, 37, 150]"
8708,291,0.04329109191894531,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8751,148,0.02249598503112793,"[1, 1, 0, 0, 0, 1, 145]","[1, 2, 6, 12, 24, 48, 60]"
8751,61,0.019057035446166992,"[1, 0, 1, 1, 58]","[1, 6, 13, 37, 150]"
8751,293,0.04102516174316406,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 291]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8794,150,0.023665904998779297,"[0, 2, 1, 0, 1, 0, 146]","[1, 2, 6, 12, 24, 48, 60]"
8794,63,0.02001500129699707,"[1, 1, 1, 2, 58]","[1, 6, 13, 37, 150]"
8794,294,0.04692411422729492,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 293]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8837,151,0.024176836013793945,"[1, 2, 0, 1, 0, 0, 147]","[1, 2, 6, 12, 24, 48, 60]"
8837,63,0.019514799118041992,"[0, 0, 2, 3, 58]","[1, 6, 13, 37, 150]"
8837,296,0.04295086860656738,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 294]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8880,148,0.019979000091552734,"[0, 0, 0, 0, 0, 0, 148]","[1, 2, 6, 12, 24, 48, 60]"
8880,64,0.018752098083496094,"[0, 5, 0, 0, 59]","[1, 6, 13, 37, 150]"
8880,296,0.03992915153503418,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 296]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8923,151,0.020427942276000977,"[1, 0, 1, 0, 0, 2, 147]","[1, 2, 6, 12, 24, 48, 60]"
8923,65,0.016199827194213867,"[1, 0, 0, 6, 58]","[1, 6, 13, 37, 150]"
8923,299,0.042005062103271484,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 297]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
8966,151,0.02361607551574707,"[0, 1, 0, 0, 1, 0, 149]","[1, 2, 6, 12, 24, 48, 60]"
8966,67,0.016844987869262695,"[5, 0, 0, 3, 59]","[1, 6, 13, 37, 150]"
8966,299,0.04012608528137207,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 298]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9009,153,0.024269819259643555,"[1, 1, 1, 0, 0, 0, 150]","[1, 2, 6, 12, 24, 48, 60]"
9009,64,0.019455909729003906,"[3, 1, 0, 0, 60]","[1, 6, 13, 37, 150]"
9009,302,0.041346073150634766,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 300]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9052,153,0.02200484275817871,"[0, 2, 0, 0, 0, 1, 150]","[1, 2, 6, 12, 24, 48, 60]"
9052,64,0.016386985778808594,"[2, 0, 1, 1, 60]","[1, 6, 13, 37, 150]"
9052,302,0.04062294960021973,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 301]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9095,156,0.02278304100036621,"[1, 2, 1, 0, 1, 0, 151]","[1, 2, 6, 12, 24, 48, 60]"
9095,66,0.016579866409301758,"[2, 1, 1, 2, 60]","[1, 6, 13, 37, 150]"
9095,305,0.04595208168029785,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9138,154,0.022222042083740234,"[0, 0, 1, 1, 0, 0, 152]","[1, 2, 6, 12, 24, 48, 60]"
9138,66,0.016469955444335938,"[1, 0, 2, 3, 60]","[1, 6, 13, 37, 150]"
9138,305,0.0462651252746582,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 304]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9181,154,0.02103900909423828,"[1, 0, 0, 0, 0, 0, 153]","[1, 2, 6, 12, 24, 48, 60]"
9181,65,0.020760059356689453,"[0, 3, 1, 0, 61]","[1, 6, 13, 37, 150]"
9181,307,0.04005599021911621,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9224,156,0.024692058563232422,"[0, 1, 1, 0, 0, 2, 152]","[1, 2, 6, 12, 24, 48, 60]"
9224,63,0.016649961471557617,"[0, 0, 0, 2, 61]","[1, 6, 13, 37, 150]"
9224,308,0.039665937423706055,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 307]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9267,157,0.02184605598449707,"[1, 1, 0, 0, 1, 0, 154]","[1, 2, 6, 12, 24, 48, 60]"
9267,65,0.019723176956176758,"[0, 1, 0, 3, 61]","[1, 6, 13, 37, 150]"
9267,310,0.04448819160461426,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 308]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9310,158,0.027173995971679688,"[0, 2, 1, 0, 0, 0, 155]","[1, 2, 6, 12, 24, 48, 60]"
9310,67,0.01984715461730957,"[4, 1, 0, 0, 62]","[1, 6, 13, 37, 150]"
9310,311,0.04423809051513672,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 310]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9353,159,0.021558046340942383,"[1, 2, 0, 0, 0, 1, 155]","[1, 2, 6, 12, 24, 48, 60]"
9353,67,0.01723790168762207,"[3, 0, 1, 1, 62]","[1, 6, 13, 37, 150]"
9353,313,0.045146942138671875,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 311]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9396,157,0.02138495445251465,"[0, 0, 0, 0, 0, 2, 155]","[1, 2, 6, 12, 24, 48, 60]"
9396,69,0.019608020782470703,"[3, 1, 1, 2, 62]","[1, 6, 13, 37, 150]"
9396,314,0.04197406768798828,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9439,160,0.023467063903808594,"[1, 0, 1, 1, 0, 0, 157]","[1, 2, 6, 12, 24, 48, 60]"
9439,69,0.018887996673583984,"[2, 0, 2, 3, 62]","[1, 6, 13, 37, 150]"
9439,316,0.04002690315246582,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 314]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9482,159,0.02542901039123535,"[0, 1, 0, 0, 0, 0, 158]","[1, 2, 6, 12, 24, 48, 60]"
9482,66,0.017492055892944336,"[0, 1, 2, 0, 63]","[1, 6, 13, 37, 150]"
9482,317,0.04472494125366211,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9525,162,0.021631956100463867,"[1, 1, 1, 0, 0, 2, 157]","[1, 2, 6, 12, 24, 48, 60]"
9525,66,0.0195620059967041,"[1, 0, 0, 2, 63]","[1, 6, 13, 37, 150]"
9525,319,0.044219017028808594,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 317]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9568,162,0.023463964462280273,"[0, 2, 0, 0, 1, 0, 159]","[1, 2, 6, 12, 24, 48, 60]"
9568,68,0.01741480827331543,"[1, 1, 0, 3, 63]","[1, 6, 13, 37, 150]"
9568,319,0.045274972915649414,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 318]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9611,164,0.023682832717895508,"[1, 2, 1, 0, 0, 0, 160]","[1, 2, 6, 12, 24, 48, 60]"
9611,68,0.018407106399536133,"[0, 0, 1, 4, 63]","[1, 6, 13, 37, 150]"
9611,322,0.04383111000061035,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
9654,162,0.02310490608215332,"[0, 0, 1, 0, 0, 1, 160]","[1, 2, 6, 12, 24, 48, 60]"
9654,70,0.020646095275878906,"[4, 0, 1, 1, 64]","[1, 6, 13, 37, 150]"
9654,322,0.04404306411743164,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 321]","[1, 2, 4, 6, 8, 10, 12, 14, 16, 18, 20, 22, 24, 26, 28, 30]"
